School Name,Department Name,URL
Northeastern University,Strategic Intelligence and Analysis - CPS (SIA),https://catalog.northeastern.edu//course-descriptions/sia/
Northeastern University,Strategy (STRT),https://catalog.northeastern.edu//course-descriptions/strt/
Northeastern University,Study Abroad (ABRD),https://catalog.northeastern.edu//course-descriptions/abrd/
Northeastern University,Study Abroad - Business (ABRB),https://catalog.northeastern.edu//course-descriptions/abrb/
Northeastern University,Study Abroad - CPS Specialty (ABRC),https://catalog.northeastern.edu//course-descriptions/abrc/
Northeastern University,Study Abroad - Law (ABRL),https://catalog.northeastern.edu//course-descriptions/abrl/
Northeastern University,Study Abroad - Science (ABRS),https://catalog.northeastern.edu//course-descriptions/abrs/
Northeastern University,Study Abroad - Social Sciences and Humanities (ABRH),https://catalog.northeastern.edu//course-descriptions/abrh/
Northeastern University,Study USA (ABRU),https://catalog.northeastern.edu//course-descriptions/abru/
Northeastern University,Supply Chain Management (SCHM),https://catalog.northeastern.edu//course-descriptions/schm/
Northeastern University,Sustainable Building Systems (SBSY),https://catalog.northeastern.edu//course-descriptions/sbsy/
Northeastern University,Sustainable Urban Environments (SUEN),https://catalog.northeastern.edu//course-descriptions/suen/
Northeastern University,Technical Communications - CPS (TCC),https://catalog.northeastern.edu//course-descriptions/tcc/
Northeastern University,Technology Leadership (TELR),https://catalog.northeastern.edu//course-descriptions/telr/
Northeastern University,Telecommunication Systems (TELE),https://catalog.northeastern.edu//course-descriptions/tele/
Northeastern University,Theatre (THTR),https://catalog.northeastern.edu//course-descriptions/thtr/
Northeastern University,"Women’s, Gender, and Sexuality Studies (WMNS)",https://catalog.northeastern.edu//course-descriptions/wmns/
